Python 3.11.0 (main, Oct 24 2022, 18:26:48) [MSC v.1933 64 bit (AMD64)] on win32
Type "help", "copyright", "credits" or "license()" for more information.

= RESTART: C:\Users\t117159uhn\OneDrive - UHN\Documents\Python Logs CPU 2\Keylogger Temp.py
 2022-11-29 14:48:50,672 - 't'
 2022-11-29 14:48:50,792 - 'e'
 2022-11-29 14:48:50,922 - 's'
 2022-11-29 14:48:51,492 - 't'
 2022-11-29 15:20:49,958 - 't'
 2022-11-29 15:20:50,118 - 'e'
 2022-11-29 15:20:50,238 - 's'
 2022-11-29 15:20:50,438 - 't'
 2022-11-29 15:20:50,878 - '2'
 2022-11-29 15:39:46,548 - 'j'
 2022-11-29 15:39:48,379 - 'k'
 2022-11-29 15:39:49,320 - 'l'
 2022-11-29 15:39:50,360 - 'd'
 2022-11-29 15:39:51,441 - 's'
 2022-11-29 15:39:52,931 - 'a'
 2022-11-29 15:45:48,187 - 'k'
 2022-11-29 15:45:50,758 - Key.space
 2022-11-29 15:45:51,028 - Key.space
 2022-11-29 15:45:51,288 - Key.space
 2022-11-29 15:45:51,576 - Key.space
 2022-11-29 15:45:51,828 - Key.space
 2022-11-29 15:45:52,388 - 'y'
 2022-11-29 15:45:53,078 - 'y'
 2022-11-29 15:45:53,828 - 'y'
 2022-11-29 15:45:54,568 - 'y'
 2022-11-29 15:45:55,318 - 'y'
 2022-11-29 15:45:56,198 - 'y'
 2022-11-29 15:45:56,907 - 'y'
 2022-11-29 15:45:57,718 - 'y'
 2022-11-29 15:45:58,438 - 'y'
 2022-11-29 15:45:59,259 - 'y'
 2022-11-29 15:46:01,470 - Key.space
 2022-11-29 15:46:01,728 - Key.space
 2022-11-29 15:46:01,969 - Key.space
 2022-11-29 15:46:02,200 - Key.space
 2022-11-29 15:46:02,430 - Key.space
 2022-11-29 15:46:03,129 - 'y'
 2022-11-29 15:46:03,159 - 'k'
 2022-11-29 15:46:03,339 - 'k'
 2022-11-29 15:46:03,839 - 'k'
 2022-11-29 15:46:03,869 - 'k'
 2022-11-29 15:46:03,899 - 'k'
 2022-11-29 15:46:03,929 - 'k'
 2022-11-29 15:46:03,969 - 'k'
 2022-11-29 15:46:03,999 - 'k'
 2022-11-29 15:46:04,010 - 'y'
 2022-11-29 15:46:04,919 - 'y'
 2022-11-29 15:46:05,761 - 'y'
 2022-11-29 15:46:06,586 - 'y'
 2022-11-29 15:46:07,388 - 'y'
 2022-11-29 15:46:08,072 - 'y'
 2022-11-29 15:46:09,003 - 'y'
 2022-11-29 15:46:09,733 - 'y'
 2022-11-29 15:46:10,504 - 'y'
 2022-11-29 15:46:18,806 - Key.space
 2022-11-29 15:46:19,108 - Key.space
 2022-11-29 15:46:19,348 - Key.space
 2022-11-29 15:46:19,598 - Key.space
 2022-11-29 15:46:19,838 - Key.space
 2022-11-29 15:46:20,778 - 'y'
 2022-11-29 15:46:21,438 - 'y'
 2022-11-29 15:46:21,958 - 'y'
 2022-11-29 15:46:22,698 - 'y'
 2022-11-29 15:46:23,478 - 'y'
 2022-11-29 15:46:24,214 - 'y'
 2022-11-29 15:46:24,980 - 'y'
 2022-11-29 15:46:25,805 - 'y'
 2022-11-29 15:46:26,605 - 'y'
 2022-11-29 15:46:27,357 - 'y'
 2022-11-29 15:46:39,689 - Key.space
 2022-11-29 15:46:39,959 - Key.space
 2022-11-29 15:46:40,219 - Key.space
 2022-11-29 15:46:40,473 - Key.space
 2022-11-29 15:46:40,805 - Key.space
 2022-11-29 15:46:41,804 - 'y'
 2022-11-29 15:46:42,616 - 'y'
 2022-11-29 15:46:43,416 - 'y'
 2022-11-29 15:46:44,326 - 'y'
 2022-11-29 15:46:45,126 - 'y'
 2022-11-29 15:46:45,810 - 'y'
 2022-11-29 15:46:46,620 - 'y'
 2022-11-29 15:46:47,461 - 'y'
 2022-11-29 15:46:48,240 - 'y'
 2022-11-29 15:46:49,003 - 'y'
 2022-11-29 15:47:08,933 - Key.space
 2022-11-29 15:47:09,243 - Key.space
 2022-11-29 15:47:09,503 - Key.space
 2022-11-29 15:47:09,753 - Key.space
 2022-11-29 15:47:10,033 - Key.space
 2022-11-29 15:47:10,713 - 'y'
 2022-11-29 15:47:11,423 - 'y'
 2022-11-29 15:47:12,153 - 'y'
 2022-11-29 15:47:12,933 - 'y'
 2022-11-29 15:47:13,742 - 'y'
 2022-11-29 15:47:14,583 - 'y'
 2022-11-29 15:47:15,343 - 'y'
 2022-11-29 15:47:16,145 - 'y'
 2022-11-29 15:47:16,987 - 'y'
 2022-11-29 15:47:17,785 - 'y'
 2022-11-29 15:47:45,558 - Key.space
 2022-11-29 15:47:45,839 - Key.space
 2022-11-29 15:47:46,069 - Key.space
 2022-11-29 15:47:46,339 - Key.space
 2022-11-29 15:47:46,609 - Key.space
 2022-11-29 15:47:47,349 - 'y'
 2022-11-29 15:47:48,189 - 'y'
 2022-11-29 15:47:48,989 - 'y'
 2022-11-29 15:47:49,828 - 'y'
