2022-11-03 17:21:11,913 - 't'
2022-11-03 17:21:12,003 - 'e'
2022-11-03 17:21:12,133 - 's'
2022-11-03 17:21:12,193 - 't'
2022-11-03 17:42:15,883 - 'd'
2022-11-03 17:42:55,750 - 'y'
2022-11-03 17:42:56,210 - 'y'
2022-11-03 17:43:13,211 - Key.space
2022-11-03 17:43:13,681 - Key.space
2022-11-03 17:43:14,164 - Key.space
2022-11-03 17:43:14,593 - Key.space
2022-11-03 17:43:15,214 - Key.space
2022-11-03 17:43:16,383 - 'y'
2022-11-03 17:43:17,243 - 'y'
2022-11-03 17:43:18,023 - 'y'
2022-11-03 17:43:18,803 - 'y'
2022-11-03 17:43:19,548 - 'y'
2022-11-03 17:43:20,368 - 'y'
2022-11-03 17:43:21,101 - 'y'
2022-11-03 17:43:21,961 - 'y'
2022-11-03 17:43:22,741 - 'y'
2022-11-03 17:43:23,491 - 'y'
2022-11-03 17:43:29,755 - Key.space
2022-11-03 17:43:30,205 - Key.space
2022-11-03 17:43:30,635 - Key.space
2022-11-03 17:43:31,014 - Key.space
2022-11-03 17:43:31,504 - Key.space
2022-11-03 17:43:32,344 - 'y'
2022-11-03 17:43:33,244 - 'y'
2022-11-03 17:43:34,045 - 'y'
2022-11-03 17:43:34,764 - 'y'
2022-11-03 17:43:35,565 - 'y'
2022-11-03 17:43:36,275 - 'y'
2022-11-03 17:43:37,175 - 'y'
2022-11-03 17:43:37,916 - 'y'
2022-11-03 17:43:38,773 - 'y'
2022-11-03 17:43:39,527 - 'y'
2022-11-03 17:43:46,502 - 'e'
2022-11-03 17:43:57,880 - Key.space
2022-11-03 17:43:58,423 - Key.space
2022-11-03 17:43:58,873 - Key.space
2022-11-03 17:43:59,338 - Key.space
2022-11-03 17:43:59,920 - Key.space
2022-11-03 17:44:01,110 - 'e'
2022-11-03 17:44:02,059 - 'e'
2022-11-03 17:44:02,759 - 'e'
2022-11-03 17:44:03,552 - 'e'
2022-11-03 17:44:04,366 - 'e'
2022-11-03 17:44:05,057 - 'e'
2022-11-03 17:44:05,877 - 'e'
2022-11-03 17:44:06,703 - 'e'
2022-11-03 17:44:07,447 - 'e'
2022-11-03 17:44:08,217 - 'e'
2022-11-03 17:44:13,676 - Key.space
2022-11-03 17:44:14,118 - Key.space
2022-11-03 17:44:14,493 - Key.space
2022-11-03 17:44:14,924 - Key.space
2022-11-03 17:44:15,373 - Key.space
2022-11-03 17:44:16,386 - 'e'
2022-11-03 17:44:17,236 - 'e'
2022-11-03 17:44:18,040 - 'e'
2022-11-03 17:44:18,730 - 'e'
2022-11-03 17:44:19,584 - 'e'
2022-11-03 17:44:20,314 - 'e'
2022-11-03 17:44:21,054 - 'e'
2022-11-03 17:44:21,864 - 'e'
2022-11-03 17:44:22,604 - 'e'
2022-11-03 17:44:23,397 - 'e'
2022-11-03 17:44:31,864 - 's'
2022-11-03 17:44:38,037 - Key.space
2022-11-03 17:44:38,427 - Key.space
2022-11-03 17:44:38,740 - Key.space
2022-11-03 17:44:39,123 - Key.space
2022-11-03 17:44:39,564 - Key.space
2022-11-03 17:44:40,264 - 's'
2022-11-03 17:44:41,084 - 's'
2022-11-03 17:44:41,954 - 's'
2022-11-03 17:44:42,814 - 's'
2022-11-03 17:44:43,514 - 's'
2022-11-03 17:44:44,367 - 's'
2022-11-03 17:44:45,087 - 's'
2022-11-03 17:44:45,818 - 's'
2022-11-03 17:44:46,641 - 's'
2022-11-03 17:44:47,485 - 's'
2022-11-03 17:44:54,667 - Key.space
2022-11-03 17:44:55,067 - Key.space
2022-11-03 17:44:55,427 - Key.space
2022-11-03 17:44:55,756 - Key.space
2022-11-03 17:44:56,096 - Key.space
2022-11-03 17:44:56,557 - Key.space
2022-11-03 17:44:57,237 - 's'
2022-11-03 17:44:58,157 - 's'
2022-11-03 17:44:58,916 - 's'
2022-11-03 17:44:59,690 - 's'
2022-11-03 17:45:00,468 - 's'
2022-11-03 17:45:01,258 - 's'
2022-11-03 17:45:01,981 - 's'
2022-11-03 17:45:02,750 - 's'
2022-11-03 17:45:03,613 - 's'
2022-11-03 17:45:04,457 - 's'
2022-11-03 17:45:05,180 - 's'
2022-11-03 17:45:05,980 - 's'
2022-11-03 17:45:14,367 - 'w'
2022-11-03 17:45:20,528 - Key.space
2022-11-03 17:45:20,898 - Key.space
2022-11-03 17:45:21,228 - Key.space
2022-11-03 17:45:21,638 - Key.space
2022-11-03 17:45:22,048 - Key.space
2022-11-03 17:45:22,738 - 'w'
2022-11-03 17:45:23,552 - 'w'
2022-11-03 17:45:24,506 - 'w'
2022-11-03 17:45:25,256 - 'w'
2022-11-03 17:45:25,966 - 'w'
2022-11-03 17:45:26,696 - 'w'
2022-11-03 17:45:27,516 - 'w'
2022-11-03 17:45:28,156 - 'w'
2022-11-03 17:45:29,025 - 'w'
2022-11-03 17:45:29,869 - 'w'
2022-11-03 17:45:35,187 - Key.space
2022-11-03 17:45:35,577 - Key.space
2022-11-03 17:45:36,047 - Key.space
2022-11-03 17:45:36,501 - Key.space
2022-11-03 17:45:36,971 - Key.space
2022-11-03 17:45:37,463 - Key.space
2022-11-03 17:45:38,684 - 'w'
2022-11-03 17:45:39,477 - 'w'
2022-11-03 17:45:40,357 - 'w'
2022-11-03 17:45:41,086 - 'w'
2022-11-03 17:45:41,818 - 'w'
2022-11-03 17:45:42,700 - 'w'
2022-11-03 17:45:43,421 - 'w'
2022-11-03 17:45:44,223 - 'w'
2022-11-03 17:45:44,988 - 'w'
2022-11-03 17:45:45,888 - 'w'
2022-11-03 17:45:54,492 - 'j'
2022-11-03 17:46:01,332 - Key.space
2022-11-03 17:46:01,633 - Key.space
2022-11-03 17:46:01,984 - Key.space
2022-11-03 17:46:02,394 - Key.space
2022-11-03 17:46:02,895 - Key.space
2022-11-03 17:46:03,695 - 'j'
2022-11-03 17:46:04,438 - 'j'
2022-11-03 17:46:05,208 - 'j'
2022-11-03 17:46:05,957 - 'j'
2022-11-03 17:46:06,687 - 'j'
2022-11-03 17:46:07,508 - 'j'
2022-11-03 17:46:08,230 - 'j'
2022-11-03 17:46:09,073 - 'j'
2022-11-03 17:46:09,785 - 'j'
2022-11-03 17:46:10,645 - 'j'
2022-11-03 17:46:15,472 - Key.space
2022-11-03 17:46:15,712 - Key.space
2022-11-03 17:46:16,012 - Key.space
2022-11-03 17:46:16,342 - Key.space
2022-11-03 17:46:16,782 - Key.space
2022-11-03 17:46:17,871 - 'j'
2022-11-03 17:46:18,741 - 'j'
2022-11-03 17:46:19,504 - 'j'
2022-11-03 17:46:20,264 - 'j'
2022-11-03 17:46:20,951 - 'j'
2022-11-03 17:46:21,864 - 'j'
2022-11-03 17:46:22,476 - 'j'
2022-11-03 17:46:23,225 - 'j'
2022-11-03 17:46:24,219 - 'j'
2022-11-03 17:46:25,152 - 'j'
2022-11-03 17:46:31,645 - 'n'
2022-11-03 17:46:39,699 - Key.space
2022-11-03 17:46:39,999 - Key.space
2022-11-03 17:46:40,322 - Key.space
2022-11-03 17:46:40,692 - Key.space
2022-11-03 17:46:41,112 - Key.space
2022-11-03 17:46:41,492 - Key.space
