Python 3.10.7 (tags/v3.10.7:6cc6b13, Sep  5 2022, 14:08:36) [MSC v.1933 64 bit (AMD64)] on win32
Type "help", "copyright", "credits" or "license()" for more information.

= RESTART: C:\Users\t117159uhn\OneDrive - UHN\Documents\Python Logs CPU 2\KeyloggerV2.py
2022-10-28 13:23:27,738 - 't'
2022-10-28 13:23:27,907 - 'e'
2022-10-28 13:23:28,147 - 's'
2022-10-28 13:23:28,266 - 't'
2022-10-28 13:41:48,419 - 'a'
2022-10-28 13:41:49,211 - 'a'
2022-10-28 13:41:49,885 - 'a'
2022-10-28 13:41:50,568 - 'a'
2022-10-28 13:41:51,338 - 'a'
2022-10-28 13:41:57,614 - Key.space
2022-10-28 13:41:58,244 - Key.space
2022-10-28 13:41:59,070 - Key.space
2022-10-28 13:41:59,905 - Key.space
2022-10-28 13:42:00,776 - Key.space
2022-10-28 13:42:01,596 - 'a'
2022-10-28 13:42:02,466 - 'a'
2022-10-28 13:42:03,226 - 'a'
2022-10-28 13:42:04,026 - 'a'
2022-10-28 13:42:04,826 - 'a'
2022-10-28 13:42:22,447 - Key.space
2022-10-28 13:42:23,127 - Key.space
2022-10-28 13:42:23,997 - Key.space
2022-10-28 13:42:24,837 - Key.space
2022-10-28 13:42:25,661 - Key.space
2022-10-28 13:42:26,401 - 'a'
2022-10-28 13:42:27,151 - 'a'
2022-10-28 13:42:27,971 - 'a'
2022-10-28 13:42:28,691 - 'a'
2022-10-28 13:42:29,564 - 'a'
2022-10-28 13:42:30,380 - 'a'
2022-10-28 13:42:31,210 - 'a'
2022-10-28 13:42:32,003 - 'a'
2022-10-28 13:42:32,753 - 'a'
2022-10-28 13:42:33,545 - 'a'
2022-10-28 13:42:41,706 - Key.space
2022-10-28 13:42:42,458 - Key.space
2022-10-28 13:42:43,220 - Key.space
2022-10-28 13:42:43,990 - Key.space
2022-10-28 13:42:44,840 - Key.space
2022-10-28 13:42:45,597 - 'a'
2022-10-28 13:42:46,389 - 'a'
2022-10-28 13:42:47,192 - 'a'
2022-10-28 13:42:47,995 - 'a'
2022-10-28 13:42:48,819 - 'a'
2022-10-28 13:42:49,603 - 'a'
2022-10-28 13:42:50,357 - 'a'
2022-10-28 13:42:51,147 - 'a'
2022-10-28 13:42:51,997 - 'a'
2022-10-28 13:42:52,807 - 'a'
2022-10-28 13:43:02,494 - 'n'
2022-10-28 13:43:03,269 - 'n'
2022-10-28 13:43:03,993 - 'n'
2022-10-28 13:43:04,764 - 'n'
2022-10-28 13:43:05,569 - 'n'
2022-10-28 13:43:11,112 - Key.space
2022-10-28 13:43:11,922 - Key.space
2022-10-28 13:43:12,722 - Key.space
2022-10-28 13:43:13,544 - Key.space
2022-10-28 13:43:14,435 - Key.space
2022-10-28 13:43:15,207 - 'n'
2022-10-28 13:43:15,998 - 'n'
2022-10-28 13:43:16,809 - 'n'
2022-10-28 13:43:17,588 - 'n'
2022-10-28 13:43:18,392 - 'n'
2022-10-28 13:43:29,703 - Key.space
2022-10-28 13:43:30,406 - Key.space
2022-10-28 13:43:31,156 - Key.space
2022-10-28 13:43:31,940 - Key.space
2022-10-28 13:43:32,790 - Key.space
2022-10-28 13:43:33,530 - 'n'
2022-10-28 13:43:34,355 - 'n'
2022-10-28 13:43:35,168 - 'n'
2022-10-28 13:43:35,963 - 'n'
2022-10-28 13:43:36,753 - 'n'
2022-10-28 13:43:37,580 - 'n'
2022-10-28 13:43:38,400 - 'n'
2022-10-28 13:43:39,210 - 'n'
2022-10-28 13:43:40,022 - 'n'
2022-10-28 13:43:40,833 - 'n'
2022-10-28 13:43:45,677 - Key.space
2022-10-28 13:43:46,427 - Key.space
2022-10-28 13:43:47,210 - Key.space
2022-10-28 13:43:47,971 - Key.space
2022-10-28 13:43:48,840 - Key.space
2022-10-28 13:43:49,601 - 'n'
2022-10-28 13:43:50,434 - 'n'
2022-10-28 13:43:51,209 - 'n'
2022-10-28 13:43:52,040 - 'n'
2022-10-28 13:43:52,862 - 'n'
2022-10-28 13:43:53,625 - 'n'
2022-10-28 13:43:54,445 - 'n'
2022-10-28 13:43:55,238 - 'n'
2022-10-28 13:43:56,059 - 'n'
2022-10-28 13:43:56,859 - 'n'
2022-10-28 13:44:05,663 - 'q'
2022-10-28 13:44:06,433 - 'q'
2022-10-28 13:44:07,226 - 'q'
2022-10-28 13:44:08,026 - 'q'
2022-10-28 13:44:08,859 - 'q'
2022-10-28 13:44:15,419 - Key.space
2022-10-28 13:44:16,020 - Key.space
2022-10-28 13:44:16,770 - Key.space
2022-10-28 13:44:17,560 - Key.space
2022-10-28 13:44:18,440 - Key.space
2022-10-28 13:44:19,160 - 'q'
2022-10-28 13:44:19,990 - 'q'
2022-10-28 13:44:20,753 - 'q'
2022-10-28 13:44:21,563 - 'q'
2022-10-28 13:44:22,363 - 'q'
2022-10-28 13:44:23,123 - 'q'
2022-10-28 13:44:23,946 - 'q'
2022-10-28 13:44:24,748 - 'q'
2022-10-28 13:44:25,563 - 'q'
2022-10-28 13:44:26,403 - 'q'
2022-10-28 13:44:33,706 - Key.space
2022-10-28 13:44:34,406 - Key.space
2022-10-28 13:44:35,158 - Key.space
2022-10-28 13:44:35,950 - Key.space
2022-10-28 13:44:36,820 - Key.space
2022-10-28 13:44:37,609 - 'q'
2022-10-28 13:44:38,470 - 'q'
2022-10-28 13:44:39,290 - 'q'
2022-10-28 13:44:40,073 - 'q'
2022-10-28 13:44:40,826 - 'q'
2022-10-28 13:44:41,580 - 'q'
2022-10-28 13:44:42,402 - 'q'
2022-10-28 13:44:43,194 - 'q'
2022-10-28 13:44:43,994 - 'q'
2022-10-28 13:44:44,764 - 'q'
2022-10-28 13:44:56,076 - 'v'
2022-10-28 13:44:56,807 - 'v'
2022-10-28 13:44:57,539 - 'v'
2022-10-28 13:44:58,344 - 'v'
2022-10-28 13:44:59,224 - 'v'
2022-10-28 13:45:04,648 - Key.space
2022-10-28 13:45:05,391 - Key.space
2022-10-28 13:45:06,271 - Key.space
2022-10-28 13:45:07,121 - Key.space
2022-10-28 13:45:07,971 - Key.space
2022-10-28 13:45:08,790 - 'v'
2022-10-28 13:45:09,590 - 'v'
2022-10-28 13:45:10,373 - 'v'
2022-10-28 13:45:11,153 - 'v'
2022-10-28 13:45:11,973 - 'v'
2022-10-28 13:45:12,757 - 'v'
2022-10-28 13:45:13,547 - 'v'
2022-10-28 13:45:14,377 - 'v'
2022-10-28 13:45:15,107 - 'v'
2022-10-28 13:45:15,957 - 'v'
2022-10-28 13:45:28,887 - Key.space
2022-10-28 13:45:29,649 - Key.space
2022-10-28 13:45:30,382 - Key.space
2022-10-28 13:45:31,212 - Key.space
2022-10-28 13:45:32,006 - Key.space
2022-10-28 13:45:32,776 - 'v'
2022-10-28 13:45:33,580 - 'v'
2022-10-28 13:45:34,404 - 'v'
2022-10-28 13:45:35,185 - 'v'
2022-10-28 13:45:35,950 - 'v'
2022-10-28 13:45:36,800 - 'v'
2022-10-28 13:45:37,624 - 'v'
2022-10-28 13:45:38,405 - 'v'
2022-10-28 13:45:39,207 - 'v'
2022-10-28 13:45:39,977 - 'v'
2022-10-28 13:45:45,708 - Key.space
2022-10-28 13:45:46,458 - Key.space
2022-10-28 13:45:47,254 - Key.space
2022-10-28 13:45:48,025 - Key.space
2022-10-28 13:45:48,859 - Key.space
2022-10-28 13:45:49,609 - 'v'
2022-10-28 13:45:50,379 - 'v'
2022-10-28 13:45:51,209 - 'v'
2022-10-28 13:45:52,009 - 'v'
2022-10-28 13:45:52,819 - 'v'
2022-10-28 13:45:53,611 - 'v'
2022-10-28 13:45:54,431 - 'v'
2022-10-28 13:45:55,240 - 'v'
2022-10-28 13:45:56,090 - 'v'
2022-10-28 13:45:56,802 - 'v'
2022-10-28 13:46:03,979 - 'k'
2022-10-28 13:46:04,483 - 'k'
2022-10-28 13:46:04,513 - 'k'
2022-10-28 13:46:04,543 - 'k'
2022-10-28 13:46:04,583 - 'k'
2022-10-28 13:46:04,613 - 'k'
2022-10-28 13:46:04,643 - 'k'
2022-10-28 13:46:04,673 - 'k'
2022-10-28 13:46:04,713 - 'k'
2022-10-28 13:46:04,743 - 'k'
2022-10-28 13:46:04,773 - 'k'
2022-10-28 13:46:04,813 - 'k'
2022-10-28 13:46:04,843 - 'k'
2022-10-28 13:46:04,873 - 'k'
2022-10-28 13:46:04,903 - 'k'
2022-10-28 13:46:04,943 - 'k'
2022-10-28 13:46:04,973 - 'k'
2022-10-28 13:46:05,003 - 'k'
2022-10-28 13:46:05,043 - 'k'
2022-10-28 13:46:05,053 - 'h'
2022-10-28 13:46:05,223 - 'k'
2022-10-28 13:46:05,655 - 'h'
2022-10-28 13:46:06,396 - 'h'
2022-10-28 13:46:07,180 - 'h'
2022-10-28 13:46:07,993 - 'h'
2022-10-28 13:46:12,553 - 'k'
2022-10-28 13:46:12,815 - 'k'
2022-10-28 13:46:12,956 - Key.space
2022-10-28 13:46:13,166 - 'k'
2022-10-28 13:46:13,626 - Key.space
2022-10-28 13:46:14,406 - Key.space
2022-10-28 13:46:15,186 - Key.space
2022-10-28 13:46:16,006 - Key.space
2022-10-28 13:46:16,806 - 'h'
2022-10-28 13:46:17,620 - 'h'
2022-10-28 13:46:18,393 - 'h'
2022-10-28 13:46:19,197 - 'h'
2022-10-28 13:46:19,998 - 'h'
2022-10-28 13:46:20,742 - 'h'
2022-10-28 13:46:21,582 - 'h'
2022-10-28 13:46:22,345 - 'h'
2022-10-28 13:46:23,139 - 'h'
2022-10-28 13:46:23,969 - 'h'
2022-10-28 13:46:28,876 - Key.space
2022-10-28 13:46:29,687 - Key.space
2022-10-28 13:46:30,407 - Key.space
2022-10-28 13:46:31,227 - Key.space
2022-10-28 13:46:31,999 - Key.space
2022-10-28 13:46:32,732 - 'h'
2022-10-28 13:46:33,604 - 'h'
2022-10-28 13:46:34,417 - 'h'
2022-10-28 13:46:35,257 - 'h'
2022-10-28 13:46:36,060 - 'h'
2022-10-28 13:46:36,820 - 'h'
2022-10-28 13:46:37,654 - 'h'
2022-10-28 13:46:38,398 - 'h'
2022-10-28 13:46:39,218 - 'h'
2022-10-28 13:46:40,001 - 'h'
2022-10-28 13:46:49,448 - 'c'
2022-10-28 13:46:50,309 - 'c'
2022-10-28 13:46:51,061 - 'c'
2022-10-28 13:46:51,901 - 'c'
2022-10-28 13:46:52,732 - 'c'
2022-10-28 13:46:58,578 - Key.space
2022-10-28 13:46:59,188 - Key.space
2022-10-28 13:46:59,978 - Key.space
2022-10-28 13:47:00,808 - Key.space
2022-10-28 13:47:01,608 - Key.space
2022-10-28 13:47:02,391 - 'c'
2022-10-28 13:47:03,285 - 'c'
2022-10-28 13:47:03,982 - 'c'
2022-10-28 13:47:04,796 - 'c'
2022-10-28 13:47:05,626 - 'c'
2022-10-28 13:47:06,396 - 'c'
2022-10-28 13:47:07,170 - 'c'
2022-10-28 13:47:08,063 - 'c'
2022-10-28 13:47:08,796 - 'c'
2022-10-28 13:47:09,567 - 'c'
2022-10-28 13:47:24,286 - Key.space
2022-10-28 13:47:24,859 - Key.space
2022-10-28 13:47:25,529 - Key.space
2022-10-28 13:47:26,293 - Key.space
2022-10-28 13:47:27,122 - Key.space
2022-10-28 13:47:27,924 - 'c'
