Python 3.11.0 (main, Oct 24 2022, 18:26:48) [MSC v.1933 64 bit (AMD64)] on win32
Type "help", "copyright", "credits" or "license()" for more information.

= RESTART: C:\Users\t117159uhn\OneDrive - UHN\Documents\Python Logs CPU 2\Keylogger Temp.py
 2022-11-24 11:18:42,762 - 't'
 2022-11-24 11:18:42,942 - 'e'
 2022-11-24 11:18:43,102 - 's'
 2022-11-24 11:18:43,292 - 't'
 2022-11-24 11:27:09,772 - 't'
 2022-11-24 11:27:09,952 - 'e'
 2022-11-24 11:27:10,122 - 's'
 2022-11-24 11:27:10,442 - 't'
 2022-11-24 11:27:10,802 - '2'
 2022-11-24 11:50:08,442 - Key.space
 2022-11-24 11:50:09,274 - 'f'
 2022-11-24 11:50:10,833 - 'f'
 2022-11-24 11:50:11,823 - 'f'
 2022-11-24 11:50:12,712 - 'f'
 2022-11-24 11:50:13,529 - 'f'
 2022-11-24 11:50:21,411 - Key.space
 2022-11-24 11:50:22,170 - Key.space
 2022-11-24 11:50:23,100 - Key.space
 2022-11-24 11:50:23,924 - Key.space
 2022-11-24 11:50:24,704 - Key.space
 2022-11-24 11:50:25,523 - 'f'
 2022-11-24 11:50:26,283 - 'f'
 2022-11-24 11:50:27,092 - 'f'
 2022-11-24 11:50:27,922 - 'f'
 2022-11-24 11:50:28,744 - 'f'
 2022-11-24 11:50:29,485 - 'f'
 2022-11-24 11:50:30,275 - 'f'
 2022-11-24 11:50:31,054 - 'f'
 2022-11-24 11:50:31,944 - 'f'
 2022-11-24 11:50:32,763 - 'f'
 2022-11-24 11:50:55,690 - Key.space
 2022-11-24 11:50:56,879 - Key.space
 2022-11-24 11:50:58,108 - Key.space
 2022-11-24 11:50:59,072 - Key.space
 2022-11-24 11:50:59,982 - Key.space
 2022-11-24 11:51:00,759 - 'f'
 2022-11-24 11:51:01,620 - 'f'
 2022-11-24 11:51:02,401 - 'f'
 2022-11-24 11:51:03,202 - 'f'
 2022-11-24 11:51:03,976 - 'f'
 2022-11-24 11:51:04,785 - 'f'
 2022-11-24 11:51:05,570 - 'f'
 2022-11-24 11:51:06,385 - 'f'
 2022-11-24 11:51:07,135 - 'f'
 2022-11-24 11:51:07,934 - 'f'
 2022-11-24 11:51:16,676 - Key.space
 2022-11-24 11:51:17,616 - Key.space
 2022-11-24 11:51:18,405 - Key.space
 2022-11-24 11:51:19,231 - Key.space
 2022-11-24 11:51:19,981 - Key.space
 2022-11-24 11:51:20,670 - 'f'
 2022-11-24 11:51:21,510 - 'f'
 2022-11-24 11:51:22,271 - 'f'
 2022-11-24 11:51:23,066 - 'f'
 2022-11-24 11:51:23,899 - 'f'
 2022-11-24 11:51:24,689 - 'f'
 2022-11-24 11:51:25,542 - 'f'
