2022-11-03 13:03:06,970 - 't'
2022-11-03 13:03:07,090 - 'e'
2022-11-03 13:03:07,250 - 's'
2022-11-03 13:03:07,400 - 't'
2022-11-03 13:23:48,141 - Key.space
2022-11-03 13:23:57,831 - Key.space
2022-11-03 13:23:59,621 - Key.space
2022-11-03 13:23:59,861 - Key.space
2022-11-03 13:24:00,131 - Key.space
2022-11-03 13:24:04,592 - 'a'
2022-11-03 13:24:05,191 - 'a'
2022-11-03 13:24:06,101 - 'a'
2022-11-03 13:24:11,751 - 'l'
2022-11-03 13:24:14,791 - 'l'
2022-11-03 13:24:15,660 - 'l'
2022-11-03 13:24:16,471 - 'l'
2022-11-03 13:24:17,291 - 'l'
2022-11-03 13:24:17,981 - 'l'
2022-11-03 13:24:18,821 - 'l'
2022-11-03 13:24:21,045 - 'l'
2022-11-03 13:24:27,061 - Key.space
2022-11-03 13:24:27,551 - Key.space
2022-11-03 13:24:28,010 - Key.space
2022-11-03 13:24:28,430 - Key.space
2022-11-03 13:24:28,930 - Key.space
2022-11-03 13:24:30,101 - 'l'
2022-11-03 13:24:30,861 - 'l'
2022-11-03 13:24:31,670 - 'l'
2022-11-03 13:24:32,440 - 'l'
2022-11-03 13:24:33,190 - 'l'
2022-11-03 13:24:39,770 - Key.space
2022-11-03 13:24:40,065 - Key.space
2022-11-03 13:24:40,580 - Key.space
2022-11-03 13:24:46,590 - Key.space
2022-11-03 13:24:46,990 - Key.space
2022-11-03 13:24:47,360 - Key.space
2022-11-03 13:24:47,730 - Key.space
2022-11-03 13:24:48,158 - Key.space
2022-11-03 13:24:49,315 - 'l'
2022-11-03 13:24:50,140 - 'l'
2022-11-03 13:24:50,930 - 'l'
2022-11-03 13:24:51,640 - 'l'
2022-11-03 13:24:52,444 - 'l'
2022-11-03 13:25:05,149 - Key.space
2022-11-03 13:25:05,739 - Key.space
2022-11-03 13:25:06,414 - Key.space
2022-11-03 13:25:06,839 - Key.space
2022-11-03 13:25:07,360 - Key.space
2022-11-03 13:25:08,519 - 'l'
2022-11-03 13:25:09,250 - 'l'
2022-11-03 13:25:10,029 - 'l'
2022-11-03 13:25:10,789 - 'l'
2022-11-03 13:25:11,559 - 'l'
2022-11-03 13:25:12,369 - 'l'
2022-11-03 13:25:13,194 - 'l'
2022-11-03 13:25:13,999 - 'l'
2022-11-03 13:25:14,799 - 'l'
2022-11-03 13:25:15,579 - 'l'
2022-11-03 13:25:22,069 - Key.space
2022-11-03 13:25:22,479 - Key.space
2022-11-03 13:25:22,871 - Key.space
2022-11-03 13:25:23,249 - Key.space
2022-11-03 13:25:23,609 - Key.space
2022-11-03 13:25:24,539 - 'l'
2022-11-03 13:25:25,279 - 'l'
2022-11-03 13:25:26,079 - 'l'
2022-11-03 13:25:26,874 - 'l'
2022-11-03 13:25:27,719 - 'l'
