2022-11-03 16:00:00,466 - 't'
2022-11-03 16:00:00,676 - 'e'
2022-11-03 16:00:00,866 - 's'
2022-11-03 16:00:00,995 - 't'
2022-11-03 16:00:18,079 - 't'
2022-11-03 16:00:18,199 - 'e'
2022-11-03 16:00:18,389 - 's'
2022-11-03 16:00:18,559 - 't'
2022-11-03 16:00:18,879 - '2'
2022-11-03 16:29:17,865 - 'a'
2022-11-03 16:29:18,635 - 'a'
2022-11-03 16:29:19,418 - 'a'
2022-11-03 16:29:20,241 - 'a'
2022-11-03 16:29:21,028 - 'a'
2022-11-03 16:29:21,859 - 'a'
2022-11-03 16:29:22,641 - 'a'
2022-11-03 16:29:23,382 - 'a'
2022-11-03 16:29:43,392 - Key.space
2022-11-03 16:29:43,712 - Key.space
2022-11-03 16:29:44,011 - Key.space
2022-11-03 16:29:44,301 - Key.space
2022-11-03 16:29:44,641 - Key.space
2022-11-03 16:29:45,474 - 'a'
2022-11-03 16:29:45,953 - 'a'
2022-11-03 16:29:46,664 - 'a'
2022-11-03 16:29:47,413 - 'a'
2022-11-03 16:29:48,213 - 'a'
2022-11-03 16:29:49,023 - 'a'
2022-11-03 16:29:49,809 - 'a'
2022-11-03 16:29:50,605 - 'a'
2022-11-03 16:29:51,396 - 'a'
2022-11-03 16:29:52,159 - 'a'
2022-11-03 16:30:02,020 - Key.space
2022-11-03 16:30:02,350 - Key.space
2022-11-03 16:30:02,710 - Key.space
2022-11-03 16:30:03,090 - Key.space
2022-11-03 16:30:03,520 - Key.space
2022-11-03 16:30:04,250 - 'a'
2022-11-03 16:30:05,051 - 'a'
2022-11-03 16:30:05,872 - 'a'
2022-11-03 16:30:06,662 - 'a'
2022-11-03 16:30:07,453 - 'a'
2022-11-03 16:30:08,247 - 'a'
2022-11-03 16:30:09,017 - 'a'
2022-11-03 16:30:09,832 - 'a'
2022-11-03 16:30:10,605 - 'a'
2022-11-03 16:30:11,393 - 'a'
2022-11-03 16:30:21,115 - 'l'
2022-11-03 16:30:21,864 - 'l'
2022-11-03 16:30:22,624 - 'l'
2022-11-03 16:30:23,403 - 'l'
2022-11-03 16:30:24,160 - 'l'
2022-11-03 16:30:24,994 - 'l'
2022-11-03 16:30:25,808 - 'l'
2022-11-03 16:30:26,650 - 'l'
2022-11-03 16:30:27,462 - 'l'
2022-11-03 16:30:31,679 - Key.space
2022-11-03 16:30:32,049 - Key.space
2022-11-03 16:30:32,359 - Key.space
2022-11-03 16:30:32,689 - Key.space
2022-11-03 16:30:33,029 - Key.space
2022-11-03 16:30:33,838 - 'l'
2022-11-03 16:30:34,678 - 'l'
2022-11-03 16:30:35,452 - 'l'
2022-11-03 16:30:36,162 - 'l'
2022-11-03 16:30:37,016 - 'l'
2022-11-03 16:30:37,816 - 'l'
2022-11-03 16:30:38,636 - 'l'
2022-11-03 16:30:39,426 - 'l'
2022-11-03 16:30:40,244 - 'l'
2022-11-03 16:30:41,018 - 'l'
2022-11-03 16:30:48,380 - Key.space
2022-11-03 16:30:48,669 - Key.space
2022-11-03 16:30:48,969 - Key.space
2022-11-03 16:30:49,350 - Key.space
2022-11-03 16:30:49,691 - Key.space
2022-11-03 16:30:50,594 - 'l'
2022-11-03 16:30:51,403 - 'l'
2022-11-03 16:30:52,314 - 'l'
2022-11-03 16:30:53,033 - 'l'
2022-11-03 16:30:53,823 - 'l'
2022-11-03 16:30:54,624 - 'l'
2022-11-03 16:30:55,367 - 'l'
2022-11-03 16:30:56,216 - 'l'
2022-11-03 16:30:56,998 - 'l'
2022-11-03 16:30:57,809 - 'l'
2022-11-03 16:31:12,018 - Key.space
2022-11-03 16:31:12,372 - Key.space
2022-11-03 16:31:12,691 - Key.space
2022-11-03 16:31:13,261 - Key.space
2022-11-03 16:31:13,655 - Key.space
2022-11-03 16:31:14,578 - 'l'
2022-11-03 16:31:15,431 - 'l'
2022-11-03 16:31:16,230 - 'l'
2022-11-03 16:31:17,030 - 'l'
2022-11-03 16:31:17,814 - 'l'
2022-11-03 16:31:18,605 - 'l'
2022-11-03 16:31:19,405 - 'l'
2022-11-03 16:31:20,227 - 'l'
2022-11-03 16:31:20,997 - 'l'
2022-11-03 16:31:21,797 - 'l'
2022-11-03 16:31:31,363 - 'q'
2022-11-03 16:31:32,296 - 'q'
2022-11-03 16:31:33,123 - 'q'
2022-11-03 16:31:33,715 - 'q'
2022-11-03 16:31:34,504 - 'q'
2022-11-03 16:31:35,367 - 'q'
2022-11-03 16:31:36,127 - 'q'
2022-11-03 16:31:37,077 - 'q'
2022-11-03 16:31:40,280 - Key.space
2022-11-03 16:31:40,570 - Key.space
2022-11-03 16:31:40,870 - Key.space
2022-11-03 16:31:41,190 - Key.space
2022-11-03 16:31:41,490 - Key.space
2022-11-03 16:31:42,639 - 'q'
2022-11-03 16:31:43,429 - 'q'
2022-11-03 16:31:44,258 - 'q'
2022-11-03 16:31:45,018 - 'q'
2022-11-03 16:31:45,841 - 'q'
2022-11-03 16:31:46,634 - 'q'
2022-11-03 16:31:47,394 - 'q'
2022-11-03 16:31:48,234 - 'q'
2022-11-03 16:31:49,034 - 'q'
2022-11-03 16:31:49,883 - 'q'
2022-11-03 16:31:56,035 - Key.space
2022-11-03 16:31:56,297 - Key.space
2022-11-03 16:31:56,569 - Key.space
2022-11-03 16:31:56,849 - Key.space
2022-11-03 16:31:57,158 - Key.space
2022-11-03 16:31:57,828 - 'q'
2022-11-03 16:31:58,558 - 'q'
2022-11-03 16:31:59,411 - 'q'
2022-11-03 16:32:00,223 - 'q'
2022-11-03 16:32:01,062 - 'q'
2022-11-03 16:32:01,834 - 'q'
2022-11-03 16:32:02,578 - 'q'
2022-11-03 16:32:03,338 - 'q'
2022-11-03 16:32:04,129 - 'q'
2022-11-03 16:32:04,969 - 'q'
2022-11-03 16:32:16,300 - 'h'
2022-11-03 16:32:17,180 - 'h'
2022-11-03 16:32:17,750 - 'h'
2022-11-03 16:32:18,170 - 'h'
2022-11-03 16:32:19,493 - 'h'
2022-11-03 16:32:20,043 - 'h'
2022-11-03 16:32:21,781 - 'h'
2022-11-03 16:32:26,127 - Key.space
2022-11-03 16:32:26,417 - Key.space
2022-11-03 16:32:26,717 - Key.space
2022-11-03 16:32:27,036 - Key.space
2022-11-03 16:32:27,356 - Key.space
2022-11-03 16:32:28,216 - 'h'
2022-11-03 16:32:29,026 - 'h'
2022-11-03 16:32:29,845 - 'h'
2022-11-03 16:32:30,628 - 'h'
2022-11-03 16:32:31,411 - 'h'
2022-11-03 16:32:32,231 - 'h'
2022-11-03 16:32:33,040 - 'h'
2022-11-03 16:32:33,830 - 'h'
2022-11-03 16:32:34,640 - 'h'
2022-11-03 16:32:35,423 - 'h'
2022-11-03 16:33:09,599 - Key.space
2022-11-03 16:33:09,879 - Key.space
2022-11-03 16:33:10,169 - Key.space
2022-11-03 16:33:10,491 - Key.space
2022-11-03 16:33:10,771 - Key.space
2022-11-03 16:33:11,441 - 'h'
2022-11-03 16:33:12,191 - 'h'
2022-11-03 16:33:12,951 - 'h'
2022-11-03 16:33:13,811 - 'h'
2022-11-03 16:33:14,641 - 'h'
2022-11-03 16:33:15,415 - 'h'
2022-11-03 16:33:16,225 - 'h'
2022-11-03 16:33:16,988 - 'h'
2022-11-03 16:33:17,790 - 'h'
2022-11-03 16:33:18,590 - 'h'
2022-11-03 16:33:34,807 - Key.space
2022-11-03 16:33:35,107 - Key.space
2022-11-03 16:33:35,410 - Key.space
2022-11-03 16:33:35,720 - Key.space
2022-11-03 16:33:36,050 - Key.space
2022-11-03 16:33:37,051 - 'h'
2022-11-03 16:33:37,812 - 'h'
2022-11-03 16:33:38,582 - 'h'
2022-11-03 16:33:39,372 - 'h'
2022-11-03 16:33:40,224 - 'h'
2022-11-03 16:33:41,055 - 'h'
2022-11-03 16:33:41,834 - 'h'
2022-11-03 16:33:42,617 - 'h'
2022-11-03 16:33:43,431 - 'h'
2022-11-03 16:33:44,202 - 'h'
2022-11-03 16:33:54,001 - 'd'
2022-11-03 16:33:54,291 - 'd'
2022-11-03 16:33:54,481 - 'd'
2022-11-03 16:33:54,711 - 'd'
2022-11-03 16:33:54,891 - 'd'
2022-11-03 16:34:00,939 - Key.space
2022-11-03 16:34:01,189 - Key.space
2022-11-03 16:34:01,469 - Key.space
2022-11-03 16:34:01,739 - Key.space
2022-11-03 16:34:01,979 - Key.space
2022-11-03 16:34:02,558 - 'd'
2022-11-03 16:34:03,418 - 'd'
2022-11-03 16:34:04,198 - 'd'
