Python 3.10.7 (tags/v3.10.7:6cc6b13, Sep  5 2022, 14:08:36) [MSC v.1933 64 bit (AMD64)] on win32
Type "help", "copyright", "credits" or "license()" for more information.

= RESTART: C:\Users\t117159uhn\OneDrive - UHN\Documents\Python Logs CPU 2\KeyloggerV2.py
2022-09-23 08:49:22,359 - 't'
2022-09-23 08:49:22,519 - 'e'
2022-09-23 08:49:22,656 - 's'
2022-09-23 08:49:22,840 - 't'
2022-09-23 09:37:20,020 - 'e'
2022-09-23 09:37:20,812 - 'e'
2022-09-23 09:37:21,596 - 'e'
2022-09-23 09:37:22,451 - 'e'
2022-09-23 09:37:23,214 - 'e'
2022-09-23 09:37:28,933 - Key.space
2022-09-23 09:37:29,246 - Key.space
2022-09-23 09:37:29,566 - Key.space
2022-09-23 09:37:29,877 - Key.space
2022-09-23 09:37:30,197 - Key.space
2022-09-23 09:37:31,215 - 'e'
2022-09-23 09:37:32,006 - 'e'
2022-09-23 09:37:32,808 - 'e'
2022-09-23 09:37:33,609 - 'e'
2022-09-23 09:37:34,448 - 'e'
2022-09-23 09:37:52,100 - Key.space
2022-09-23 09:37:52,443 - Key.space
2022-09-23 09:37:52,763 - Key.space
2022-09-23 09:37:53,067 - Key.space
2022-09-23 09:37:53,339 - Key.space
2022-09-23 09:37:54,349 - 'e'
2022-09-23 09:37:55,181 - 'e'
2022-09-23 09:37:55,974 - 'e'
2022-09-23 09:37:56,813 - 'e'
2022-09-23 09:37:57,689 - 'e'
2022-09-23 09:37:58,432 - 'e'
2022-09-23 09:37:59,227 - 'e'
2022-09-23 09:37:59,971 - 'e'
2022-09-23 09:38:00,798 - 'e'
2022-09-23 09:38:01,614 - 'e'
2022-09-23 09:38:53,186 - Key.space
2022-09-23 09:38:53,466 - Key.space
2022-09-23 09:38:53,754 - Key.space
2022-09-23 09:38:54,028 - Key.space
2022-09-23 09:38:54,341 - Key.space
2022-09-23 09:38:55,166 - 'e'
2022-09-23 09:38:55,926 - 'e'
2022-09-23 09:38:56,755 - 'e'
2022-09-23 09:38:57,604 - 'e'
2022-09-23 09:38:58,435 - 'e'
2022-09-23 09:38:59,217 - 'e'
2022-09-23 09:39:00,010 - 'e'
2022-09-23 09:39:00,818 - 'e'
2022-09-23 09:39:01,593 - 'e'
2022-09-23 09:39:02,410 - 'e'
2022-09-23 09:39:09,705 - Key.space
2022-09-23 09:39:10,040 - Key.space
2022-09-23 09:39:10,336 - Key.space
2022-09-23 09:39:10,608 - Key.space
2022-09-23 09:39:10,936 - Key.space
2022-09-23 09:39:12,008 - 'e'
2022-09-23 09:39:12,806 - 'e'
2022-09-23 09:39:13,678 - 'e'
2022-09-23 09:39:14,448 - 'e'
2022-09-23 09:39:15,248 - 'e'
